consumer_id,rank,score,title,body,keyword,url,title_length,body_length,cuisines_preference,foods_preference,taste_preference,dietary_preference,price_sensitivity,promo_usage_pct,is_value_conscious,dd_user_locale,language,locale_applied,locale_score,title_localized,body_localized,title_length_localized,body_length_localized
1898143015,1,94,You pick. We roll,Build your perfect bowl with fresh ingredients from places nearby,rice bowls,https://www.doordash.com/search/store/rice%20bowls?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,17,65,"Japanese (donburi, sushi rolls), Italian (pastas, pizzas), Indian (naans, curries), Mediterranean (Greek, Middle Eastern","Rice bowls like LOCO MOCO DON, customizable burgers, pasta and pizza dishes, assorted appetizers and share plates","Savory with a leaning towards spicy, customizable flavors",none,Balanced Spender; order subtotals average between $18-$27 with a 23.68% promotion usage rate aligning with platform aver,23.68,False,en-US,en-US,en-US,0,You pick. We roll,Build your perfect bowl with fresh ingredients from places nearby,17,65
1898143015,2,92,Heat seekers wanted,Get bold flavors from restaurants that bring it,spicy food,https://www.doordash.com/search/store/spicy%20food?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,19,47,"Japanese (donburi, sushi rolls), Italian (pastas, pizzas), Indian (naans, curries), Mediterranean (Greek, Middle Eastern","Rice bowls like LOCO MOCO DON, customizable burgers, pasta and pizza dishes, assorted appetizers and share plates","Savory with a leaning towards spicy, customizable flavors",none,Balanced Spender; order subtotals average between $18-$27 with a 23.68% promotion usage rate aligning with platform aver,23.68,False,en-US,en-US,en-US,0,Heat seekers wanted,Get bold flavors from restaurants that bring it,19,47
1898143015,3,88,Pizza. Done,"Thin crust to deep dish, they're all just a tap away",pizza,https://www.doordash.com/search/store/pizza?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,11,52,"Japanese (donburi, sushi rolls), Italian (pastas, pizzas), Indian (naans, curries), Mediterranean (Greek, Middle Eastern","Rice bowls like LOCO MOCO DON, customizable burgers, pasta and pizza dishes, assorted appetizers and share plates","Savory with a leaning towards spicy, customizable flavors",none,Balanced Spender; order subtotals average between $18-$27 with a 23.68% promotion usage rate aligning with platform aver,23.68,False,en-US,en-US,en-US,0,Pizza. Done,"Thin crust to deep dish, they're all just a tap away",11,52
1898143015,4,86,Burgers your way,"Classic or loaded, get them delivered hot and ready",burgers,https://www.doordash.com/search/store/burgers?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,16,51,"Japanese (donburi, sushi rolls), Italian (pastas, pizzas), Indian (naans, curries), Mediterranean (Greek, Middle Eastern","Rice bowls like LOCO MOCO DON, customizable burgers, pasta and pizza dishes, assorted appetizers and share plates","Savory with a leaning towards spicy, customizable flavors",none,Balanced Spender; order subtotals average between $18-$27 with a 23.68% promotion usage rate aligning with platform aver,23.68,False,en-US,en-US,en-US,0,Burgers your way,"Classic or loaded, get them delivered hot and ready",16,51
1898143015,5,84,Sushi and ramen ready,Fresh rolls and rich broths from spots you'll want to reorder,Japanese food,https://www.doordash.com/search/store/Japanese%20food?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,21,61,"Japanese (donburi, sushi rolls), Italian (pastas, pizzas), Indian (naans, curries), Mediterranean (Greek, Middle Eastern","Rice bowls like LOCO MOCO DON, customizable burgers, pasta and pizza dishes, assorted appetizers and share plates","Savory with a leaning towards spicy, customizable flavors",none,Balanced Spender; order subtotals average between $18-$27 with a 23.68% promotion usage rate aligning with platform aver,23.68,False,en-US,en-US,en-US,0,Sushi and ramen ready,Fresh rolls and rich broths from spots you'll want to reorder,21,61
1898143015,6,82,Curry and more,"Bold Indian flavors from tikka masala to biryani, all nearby",Indian food,https://www.doordash.com/search/store/Indian%20food?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,14,60,"Japanese (donburi, sushi rolls), Italian (pastas, pizzas), Indian (naans, curries), Mediterranean (Greek, Middle Eastern","Rice bowls like LOCO MOCO DON, customizable burgers, pasta and pizza dishes, assorted appetizers and share plates","Savory with a leaning towards spicy, customizable flavors",none,Balanced Spender; order subtotals average between $18-$27 with a 23.68% promotion usage rate aligning with platform aver,23.68,False,en-US,en-US,en-US,0,Curry and more,"Bold Indian flavors from tikka masala to biryani, all nearby",14,60
1898143015,7,80,Your go-tos are here,Reorder favorites or find something new worth trying,restaurants,https://www.doordash.com/search/store/restaurants?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,20,52,"Japanese (donburi, sushi rolls), Italian (pastas, pizzas), Indian (naans, curries), Mediterranean (Greek, Middle Eastern","Rice bowls like LOCO MOCO DON, customizable burgers, pasta and pizza dishes, assorted appetizers and share plates","Savory with a leaning towards spicy, customizable flavors",none,Balanced Spender; order subtotals average between $18-$27 with a 23.68% promotion usage rate aligning with platform aver,23.68,False,en-US,en-US,en-US,0,Your go-tos are here,Reorder favorites or find something new worth trying,20,52
1917310173,1,98,Noodle cravings covered,🍜 Hot bowls and hand-pulled options ready from spots you'll love,noodles,https://www.doordash.com/search/store/noodles?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,23,64,"Japanese (authentic ramen and izakaya dishes), Korean (traditional fried chicken and street fare), Filipino (signature C","Fried chicken (both Korean and Filipino styles), ramen and noodle soups, burgers and sandwich combos, with occasional pi","Bold, spicy and umami flavors with a propensity for garlicky, savory profiles",Low Sodium: several orders feature modifications such as 'Low Sodium Garlic Tonkotsu' indicating a health‐conscious adjustment,"Balanced Spender: average order subtotals in the mid-$30-$40 range with 53.17% promo usage, indicating moderate price se",53.17,True,en,en,en-US,0,Noodle cravings covered,🍜 Hot bowls and hand-pulled options ready from spots you'll love,23,64
1917310173,2,96,Skip the schlep,"Get dumplings, rice dishes, and bold flavors delivered from top spots",Chinese food,https://www.doordash.com/search/store/Chinese%20food?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,15,69,"Japanese (authentic ramen and izakaya dishes), Korean (traditional fried chicken and street fare), Filipino (signature C","Fried chicken (both Korean and Filipino styles), ramen and noodle soups, burgers and sandwich combos, with occasional pi","Bold, spicy and umami flavors with a propensity for garlicky, savory profiles",Low Sodium: several orders feature modifications such as 'Low Sodium Garlic Tonkotsu' indicating a health‐conscious adjustment,"Balanced Spender: average order subtotals in the mid-$30-$40 range with 53.17% promo usage, indicating moderate price se",53.17,True,en,en,en-US,0,Skip the schlep,"Get dumplings, rice dishes, and bold flavors delivered from top spots",15,69
1917310173,3,95,Deal dropped. You're up,Save on restaurants you order from most with deals ready now,food deals,https://www.doordash.com/search/store/food%20deals?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,23,60,"Japanese (authentic ramen and izakaya dishes), Korean (traditional fried chicken and street fare), Filipino (signature C","Fried chicken (both Korean and Filipino styles), ramen and noodle soups, burgers and sandwich combos, with occasional pi","Bold, spicy and umami flavors with a propensity for garlicky, savory profiles",Low Sodium: several orders feature modifications such as 'Low Sodium Garlic Tonkotsu' indicating a health‐conscious adjustment,"Balanced Spender: average order subtotals in the mid-$30-$40 range with 53.17% promo usage, indicating moderate price se",53.17,True,en,en,en-US,0,Deal dropped. You're up,Save on restaurants you order from most with deals ready now,23,60
1917310173,4,93,$0 delivery fee,Skip the fee on orders from top-rated spots near you,free delivery,https://www.doordash.com/search/store/free%20delivery?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,15,52,"Japanese (authentic ramen and izakaya dishes), Korean (traditional fried chicken and street fare), Filipino (signature C","Fried chicken (both Korean and Filipino styles), ramen and noodle soups, burgers and sandwich combos, with occasional pi","Bold, spicy and umami flavors with a propensity for garlicky, savory profiles",Low Sodium: several orders feature modifications such as 'Low Sodium Garlic Tonkotsu' indicating a health‐conscious adjustment,"Balanced Spender: average order subtotals in the mid-$30-$40 range with 53.17% promo usage, indicating moderate price se",53.17,True,en,en,en-US,0,$0 delivery fee,Skip the fee on orders from top-rated spots near you,15,52
1917310173,5,92,Heat seekers wanted,Get bold flavors from restaurants that bring it,spicy food,https://www.doordash.com/search/store/spicy%20food?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,19,47,"Japanese (authentic ramen and izakaya dishes), Korean (traditional fried chicken and street fare), Filipino (signature C","Fried chicken (both Korean and Filipino styles), ramen and noodle soups, burgers and sandwich combos, with occasional pi","Bold, spicy and umami flavors with a propensity for garlicky, savory profiles",Low Sodium: several orders feature modifications such as 'Low Sodium Garlic Tonkotsu' indicating a health‐conscious adjustment,"Balanced Spender: average order subtotals in the mid-$30-$40 range with 53.17% promo usage, indicating moderate price se",53.17,True,en,en,en-US,0,Heat seekers wanted,Get bold flavors from restaurants that bring it,19,47
1917310173,6,88,Pizza. Done,"Thin crust to deep dish, they're all just a tap away",pizza,https://www.doordash.com/search/store/pizza?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,11,52,"Japanese (authentic ramen and izakaya dishes), Korean (traditional fried chicken and street fare), Filipino (signature C","Fried chicken (both Korean and Filipino styles), ramen and noodle soups, burgers and sandwich combos, with occasional pi","Bold, spicy and umami flavors with a propensity for garlicky, savory profiles",Low Sodium: several orders feature modifications such as 'Low Sodium Garlic Tonkotsu' indicating a health‐conscious adjustment,"Balanced Spender: average order subtotals in the mid-$30-$40 range with 53.17% promo usage, indicating moderate price se",53.17,True,en,en,en-US,0,Pizza. Done,"Thin crust to deep dish, they're all just a tap away",11,52
1917310173,7,86,Burgers your way,"Classic or loaded, get them delivered hot and ready",burgers,https://www.doordash.com/search/store/burgers?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,16,51,"Japanese (authentic ramen and izakaya dishes), Korean (traditional fried chicken and street fare), Filipino (signature C","Fried chicken (both Korean and Filipino styles), ramen and noodle soups, burgers and sandwich combos, with occasional pi","Bold, spicy and umami flavors with a propensity for garlicky, savory profiles",Low Sodium: several orders feature modifications such as 'Low Sodium Garlic Tonkotsu' indicating a health‐conscious adjustment,"Balanced Spender: average order subtotals in the mid-$30-$40 range with 53.17% promo usage, indicating moderate price se",53.17,True,en,en,en-US,0,Burgers your way,"Classic or loaded, get them delivered hot and ready",16,51
1917310173,8,84,Sushi and ramen ready,Fresh rolls and rich broths from spots you'll want to reorder,Japanese food,https://www.doordash.com/search/store/Japanese%20food?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,21,61,"Japanese (authentic ramen and izakaya dishes), Korean (traditional fried chicken and street fare), Filipino (signature C","Fried chicken (both Korean and Filipino styles), ramen and noodle soups, burgers and sandwich combos, with occasional pi","Bold, spicy and umami flavors with a propensity for garlicky, savory profiles",Low Sodium: several orders feature modifications such as 'Low Sodium Garlic Tonkotsu' indicating a health‐conscious adjustment,"Balanced Spender: average order subtotals in the mid-$30-$40 range with 53.17% promo usage, indicating moderate price se",53.17,True,en,en,en-US,0,Sushi and ramen ready,Fresh rolls and rich broths from spots you'll want to reorder,21,61
1917310173,9,82,Korean favorites nearby,"From bibimbap to Korean fried chicken, flavors you'll love",Korean food,https://www.doordash.com/search/store/Korean%20food?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,23,58,"Japanese (authentic ramen and izakaya dishes), Korean (traditional fried chicken and street fare), Filipino (signature C","Fried chicken (both Korean and Filipino styles), ramen and noodle soups, burgers and sandwich combos, with occasional pi","Bold, spicy and umami flavors with a propensity for garlicky, savory profiles",Low Sodium: several orders feature modifications such as 'Low Sodium Garlic Tonkotsu' indicating a health‐conscious adjustment,"Balanced Spender: average order subtotals in the mid-$30-$40 range with 53.17% promo usage, indicating moderate price se",53.17,True,en,en,en-US,0,Korean favorites nearby,"From bibimbap to Korean fried chicken, flavors you'll love",23,58
1917310173,10,80,Your go-tos are here,Reorder favorites or find something new worth trying,restaurants,https://www.doordash.com/search/store/restaurants?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,20,52,"Japanese (authentic ramen and izakaya dishes), Korean (traditional fried chicken and street fare), Filipino (signature C","Fried chicken (both Korean and Filipino styles), ramen and noodle soups, burgers and sandwich combos, with occasional pi","Bold, spicy and umami flavors with a propensity for garlicky, savory profiles",Low Sodium: several orders feature modifications such as 'Low Sodium Garlic Tonkotsu' indicating a health‐conscious adjustment,"Balanced Spender: average order subtotals in the mid-$30-$40 range with 53.17% promo usage, indicating moderate price se",53.17,True,en,en,en-US,0,Your go-tos are here,Reorder favorites or find something new worth trying,20,52
1652637228,1,96,Skip the schlep,"Get dumplings, rice dishes, and bold flavors delivered from top spots",Chinese food,https://www.doordash.com/search/store/Chinese%20food?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,15,69,"Northern Indian, Chinese, Mediterranean, Korean, American, Thai – with a dominant emphasis on Northern Indian and tradit","Indian curries and biryanis, assorted naan breads and chaat items, customizable sandwiches and pizzas, and specialty bow","Bold, spicy, and richly flavored with a mix of tangy, savory, and sweet dessert profiles.","Vegetarian-friendly with frequent modifications such as extra vegetables, substitutions in sandwiches and bowls, and occasional plant-based protein options, although non-vegetarian items also appear.",Balanced Spender – orders average in the mid-$20s to low-$30s range with a 26.4% promo redemption rate indicating a mix ,26.4,True,en-US,en-US,en-US,0,Skip the schlep,"Get dumplings, rice dishes, and bold flavors delivered from top spots",15,69
1652637228,2,95,Deal dropped. You're up,Save on restaurants you order from most with deals ready now,food deals,https://www.doordash.com/search/store/food%20deals?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,23,60,"Northern Indian, Chinese, Mediterranean, Korean, American, Thai – with a dominant emphasis on Northern Indian and tradit","Indian curries and biryanis, assorted naan breads and chaat items, customizable sandwiches and pizzas, and specialty bow","Bold, spicy, and richly flavored with a mix of tangy, savory, and sweet dessert profiles.","Vegetarian-friendly with frequent modifications such as extra vegetables, substitutions in sandwiches and bowls, and occasional plant-based protein options, although non-vegetarian items also appear.",Balanced Spender – orders average in the mid-$20s to low-$30s range with a 26.4% promo redemption rate indicating a mix ,26.4,True,en-US,en-US,en-US,0,Deal dropped. You're up,Save on restaurants you order from most with deals ready now,23,60
1652637228,3,94,You pick. We roll,Build your perfect bowl with fresh ingredients from places nearby,rice bowls,https://www.doordash.com/search/store/rice%20bowls?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,17,65,"Northern Indian, Chinese, Mediterranean, Korean, American, Thai – with a dominant emphasis on Northern Indian and tradit","Indian curries and biryanis, assorted naan breads and chaat items, customizable sandwiches and pizzas, and specialty bow","Bold, spicy, and richly flavored with a mix of tangy, savory, and sweet dessert profiles.","Vegetarian-friendly with frequent modifications such as extra vegetables, substitutions in sandwiches and bowls, and occasional plant-based protein options, although non-vegetarian items also appear.",Balanced Spender – orders average in the mid-$20s to low-$30s range with a 26.4% promo redemption rate indicating a mix ,26.4,True,en-US,en-US,en-US,0,You pick. We roll,Build your perfect bowl with fresh ingredients from places nearby,17,65
1652637228,4,93,$0 delivery fee,Skip the fee on orders from top-rated spots near you,free delivery,https://www.doordash.com/search/store/free%20delivery?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,15,52,"Northern Indian, Chinese, Mediterranean, Korean, American, Thai – with a dominant emphasis on Northern Indian and tradit","Indian curries and biryanis, assorted naan breads and chaat items, customizable sandwiches and pizzas, and specialty bow","Bold, spicy, and richly flavored with a mix of tangy, savory, and sweet dessert profiles.","Vegetarian-friendly with frequent modifications such as extra vegetables, substitutions in sandwiches and bowls, and occasional plant-based protein options, although non-vegetarian items also appear.",Balanced Spender – orders average in the mid-$20s to low-$30s range with a 26.4% promo redemption rate indicating a mix ,26.4,True,en-US,en-US,en-US,0,$0 delivery fee,Skip the fee on orders from top-rated spots near you,15,52
1652637228,5,92,Heat seekers wanted,Get bold flavors from restaurants that bring it,spicy food,https://www.doordash.com/search/store/spicy%20food?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,19,47,"Northern Indian, Chinese, Mediterranean, Korean, American, Thai – with a dominant emphasis on Northern Indian and tradit","Indian curries and biryanis, assorted naan breads and chaat items, customizable sandwiches and pizzas, and specialty bow","Bold, spicy, and richly flavored with a mix of tangy, savory, and sweet dessert profiles.","Vegetarian-friendly with frequent modifications such as extra vegetables, substitutions in sandwiches and bowls, and occasional plant-based protein options, although non-vegetarian items also appear.",Balanced Spender – orders average in the mid-$20s to low-$30s range with a 26.4% promo redemption rate indicating a mix ,26.4,True,en-US,en-US,en-US,0,Heat seekers wanted,Get bold flavors from restaurants that bring it,19,47
1652637228,6,88,Pizza. Done,"Thin crust to deep dish, they're all just a tap away",pizza,https://www.doordash.com/search/store/pizza?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,11,52,"Northern Indian, Chinese, Mediterranean, Korean, American, Thai – with a dominant emphasis on Northern Indian and tradit","Indian curries and biryanis, assorted naan breads and chaat items, customizable sandwiches and pizzas, and specialty bow","Bold, spicy, and richly flavored with a mix of tangy, savory, and sweet dessert profiles.","Vegetarian-friendly with frequent modifications such as extra vegetables, substitutions in sandwiches and bowls, and occasional plant-based protein options, although non-vegetarian items also appear.",Balanced Spender – orders average in the mid-$20s to low-$30s range with a 26.4% promo redemption rate indicating a mix ,26.4,True,en-US,en-US,en-US,0,Pizza. Done,"Thin crust to deep dish, they're all just a tap away",11,52
1652637228,7,86,Burgers your way,"Classic or loaded, get them delivered hot and ready",burgers,https://www.doordash.com/search/store/burgers?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,16,51,"Northern Indian, Chinese, Mediterranean, Korean, American, Thai – with a dominant emphasis on Northern Indian and tradit","Indian curries and biryanis, assorted naan breads and chaat items, customizable sandwiches and pizzas, and specialty bow","Bold, spicy, and richly flavored with a mix of tangy, savory, and sweet dessert profiles.","Vegetarian-friendly with frequent modifications such as extra vegetables, substitutions in sandwiches and bowls, and occasional plant-based protein options, although non-vegetarian items also appear.",Balanced Spender – orders average in the mid-$20s to low-$30s range with a 26.4% promo redemption rate indicating a mix ,26.4,True,en-US,en-US,en-US,0,Burgers your way,"Classic or loaded, get them delivered hot and ready",16,51
1652637228,8,82,Curry cravings,Get bold Thai curries and stir-fries delivered in 30 min,Thai food,https://www.doordash.com/search/store/Thai%20food?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,14,56,"Northern Indian, Chinese, Mediterranean, Korean, American, Thai – with a dominant emphasis on Northern Indian and tradit","Indian curries and biryanis, assorted naan breads and chaat items, customizable sandwiches and pizzas, and specialty bow","Bold, spicy, and richly flavored with a mix of tangy, savory, and sweet dessert profiles.","Vegetarian-friendly with frequent modifications such as extra vegetables, substitutions in sandwiches and bowls, and occasional plant-based protein options, although non-vegetarian items also appear.",Balanced Spender – orders average in the mid-$20s to low-$30s range with a 26.4% promo redemption rate indicating a mix ,26.4,True,en-US,en-US,en-US,0,Curry cravings,Get bold Thai curries and stir-fries delivered in 30 min,14,56
1652637228,9,82,Curry and more,"Bold Indian flavors from tikka masala to biryani, all nearby",Indian food,https://www.doordash.com/search/store/Indian%20food?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,14,60,"Northern Indian, Chinese, Mediterranean, Korean, American, Thai – with a dominant emphasis on Northern Indian and tradit","Indian curries and biryanis, assorted naan breads and chaat items, customizable sandwiches and pizzas, and specialty bow","Bold, spicy, and richly flavored with a mix of tangy, savory, and sweet dessert profiles.","Vegetarian-friendly with frequent modifications such as extra vegetables, substitutions in sandwiches and bowls, and occasional plant-based protein options, although non-vegetarian items also appear.",Balanced Spender – orders average in the mid-$20s to low-$30s range with a 26.4% promo redemption rate indicating a mix ,26.4,True,en-US,en-US,en-US,0,Curry and more,"Bold Indian flavors from tikka masala to biryani, all nearby",14,60
1652637228,10,80,Your go-tos are here,Reorder favorites or find something new worth trying,restaurants,https://www.doordash.com/search/store/restaurants?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,20,52,"Northern Indian, Chinese, Mediterranean, Korean, American, Thai – with a dominant emphasis on Northern Indian and tradit","Indian curries and biryanis, assorted naan breads and chaat items, customizable sandwiches and pizzas, and specialty bow","Bold, spicy, and richly flavored with a mix of tangy, savory, and sweet dessert profiles.","Vegetarian-friendly with frequent modifications such as extra vegetables, substitutions in sandwiches and bowls, and occasional plant-based protein options, although non-vegetarian items also appear.",Balanced Spender – orders average in the mid-$20s to low-$30s range with a 26.4% promo redemption rate indicating a mix ,26.4,True,en-US,en-US,en-US,0,Your go-tos are here,Reorder favorites or find something new worth trying,20,52
879733873,1,98,Noodle cravings covered,🍜 Hot bowls and hand-pulled options ready from spots you'll love,noodles,https://www.doordash.com/search/store/noodles?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,23,64,"Predominantly East Asian (Sichuan, Korean, Chinese, Japanese), complemented by American, Italian, and Mediterranean infl","Frequent orders of chicken-based dishes, rice bowls, noodles, sandwiches, with occasional pizzas and fried foods","Savory, spicy, and umami-rich flavors with a penchant for bold and comfort-oriented tastes","Balanced: no significant dietary restrictions observed, with occasional healthier substitutions like brown rice and salad",Value Seeker: order subtotals around $20-$30 with a 33.96% promo usage indicating budget-conscious choices,33.96,True,en-US,en-US,en-US,0,Noodle cravings covered,🍜 Hot bowls and hand-pulled options ready from spots you'll love,23,64
879733873,2,96,Skip the schlep,"Get dumplings, rice dishes, and bold flavors delivered from top spots",Chinese food,https://www.doordash.com/search/store/Chinese%20food?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,15,69,"Predominantly East Asian (Sichuan, Korean, Chinese, Japanese), complemented by American, Italian, and Mediterranean infl","Frequent orders of chicken-based dishes, rice bowls, noodles, sandwiches, with occasional pizzas and fried foods","Savory, spicy, and umami-rich flavors with a penchant for bold and comfort-oriented tastes","Balanced: no significant dietary restrictions observed, with occasional healthier substitutions like brown rice and salad",Value Seeker: order subtotals around $20-$30 with a 33.96% promo usage indicating budget-conscious choices,33.96,True,en-US,en-US,en-US,0,Skip the schlep,"Get dumplings, rice dishes, and bold flavors delivered from top spots",15,69
879733873,3,95,Deal dropped. You're up,Save on restaurants you order from most with deals ready now,food deals,https://www.doordash.com/search/store/food%20deals?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,23,60,"Predominantly East Asian (Sichuan, Korean, Chinese, Japanese), complemented by American, Italian, and Mediterranean infl","Frequent orders of chicken-based dishes, rice bowls, noodles, sandwiches, with occasional pizzas and fried foods","Savory, spicy, and umami-rich flavors with a penchant for bold and comfort-oriented tastes","Balanced: no significant dietary restrictions observed, with occasional healthier substitutions like brown rice and salad",Value Seeker: order subtotals around $20-$30 with a 33.96% promo usage indicating budget-conscious choices,33.96,True,en-US,en-US,en-US,0,Deal dropped. You're up,Save on restaurants you order from most with deals ready now,23,60
879733873,4,94,You pick. We roll,Build your perfect bowl with fresh ingredients from places nearby,rice bowls,https://www.doordash.com/search/store/rice%20bowls?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,17,65,"Predominantly East Asian (Sichuan, Korean, Chinese, Japanese), complemented by American, Italian, and Mediterranean infl","Frequent orders of chicken-based dishes, rice bowls, noodles, sandwiches, with occasional pizzas and fried foods","Savory, spicy, and umami-rich flavors with a penchant for bold and comfort-oriented tastes","Balanced: no significant dietary restrictions observed, with occasional healthier substitutions like brown rice and salad",Value Seeker: order subtotals around $20-$30 with a 33.96% promo usage indicating budget-conscious choices,33.96,True,en-US,en-US,en-US,0,You pick. We roll,Build your perfect bowl with fresh ingredients from places nearby,17,65
879733873,5,93,$0 delivery fee,Skip the fee on orders from top-rated spots near you,free delivery,https://www.doordash.com/search/store/free%20delivery?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,15,52,"Predominantly East Asian (Sichuan, Korean, Chinese, Japanese), complemented by American, Italian, and Mediterranean infl","Frequent orders of chicken-based dishes, rice bowls, noodles, sandwiches, with occasional pizzas and fried foods","Savory, spicy, and umami-rich flavors with a penchant for bold and comfort-oriented tastes","Balanced: no significant dietary restrictions observed, with occasional healthier substitutions like brown rice and salad",Value Seeker: order subtotals around $20-$30 with a 33.96% promo usage indicating budget-conscious choices,33.96,True,en-US,en-US,en-US,0,$0 delivery fee,Skip the fee on orders from top-rated spots near you,15,52
879733873,6,92,Heat seekers wanted,Get bold flavors from restaurants that bring it,spicy food,https://www.doordash.com/search/store/spicy%20food?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,19,47,"Predominantly East Asian (Sichuan, Korean, Chinese, Japanese), complemented by American, Italian, and Mediterranean infl","Frequent orders of chicken-based dishes, rice bowls, noodles, sandwiches, with occasional pizzas and fried foods","Savory, spicy, and umami-rich flavors with a penchant for bold and comfort-oriented tastes","Balanced: no significant dietary restrictions observed, with occasional healthier substitutions like brown rice and salad",Value Seeker: order subtotals around $20-$30 with a 33.96% promo usage indicating budget-conscious choices,33.96,True,en-US,en-US,en-US,0,Heat seekers wanted,Get bold flavors from restaurants that bring it,19,47
879733873,7,88,Pizza. Done,"Thin crust to deep dish, they're all just a tap away",pizza,https://www.doordash.com/search/store/pizza?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,11,52,"Predominantly East Asian (Sichuan, Korean, Chinese, Japanese), complemented by American, Italian, and Mediterranean infl","Frequent orders of chicken-based dishes, rice bowls, noodles, sandwiches, with occasional pizzas and fried foods","Savory, spicy, and umami-rich flavors with a penchant for bold and comfort-oriented tastes","Balanced: no significant dietary restrictions observed, with occasional healthier substitutions like brown rice and salad",Value Seeker: order subtotals around $20-$30 with a 33.96% promo usage indicating budget-conscious choices,33.96,True,en-US,en-US,en-US,0,Pizza. Done,"Thin crust to deep dish, they're all just a tap away",11,52
879733873,8,86,Burgers your way,"Classic or loaded, get them delivered hot and ready",burgers,https://www.doordash.com/search/store/burgers?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,16,51,"Predominantly East Asian (Sichuan, Korean, Chinese, Japanese), complemented by American, Italian, and Mediterranean infl","Frequent orders of chicken-based dishes, rice bowls, noodles, sandwiches, with occasional pizzas and fried foods","Savory, spicy, and umami-rich flavors with a penchant for bold and comfort-oriented tastes","Balanced: no significant dietary restrictions observed, with occasional healthier substitutions like brown rice and salad",Value Seeker: order subtotals around $20-$30 with a 33.96% promo usage indicating budget-conscious choices,33.96,True,en-US,en-US,en-US,0,Burgers your way,"Classic or loaded, get them delivered hot and ready",16,51
879733873,9,84,Sushi and ramen ready,Fresh rolls and rich broths from spots you'll want to reorder,Japanese food,https://www.doordash.com/search/store/Japanese%20food?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,21,61,"Predominantly East Asian (Sichuan, Korean, Chinese, Japanese), complemented by American, Italian, and Mediterranean infl","Frequent orders of chicken-based dishes, rice bowls, noodles, sandwiches, with occasional pizzas and fried foods","Savory, spicy, and umami-rich flavors with a penchant for bold and comfort-oriented tastes","Balanced: no significant dietary restrictions observed, with occasional healthier substitutions like brown rice and salad",Value Seeker: order subtotals around $20-$30 with a 33.96% promo usage indicating budget-conscious choices,33.96,True,en-US,en-US,en-US,0,Sushi and ramen ready,Fresh rolls and rich broths from spots you'll want to reorder,21,61
879733873,10,82,Korean favorites nearby,"From bibimbap to Korean fried chicken, flavors you'll love",Korean food,https://www.doordash.com/search/store/Korean%20food?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,23,58,"Predominantly East Asian (Sichuan, Korean, Chinese, Japanese), complemented by American, Italian, and Mediterranean infl","Frequent orders of chicken-based dishes, rice bowls, noodles, sandwiches, with occasional pizzas and fried foods","Savory, spicy, and umami-rich flavors with a penchant for bold and comfort-oriented tastes","Balanced: no significant dietary restrictions observed, with occasional healthier substitutions like brown rice and salad",Value Seeker: order subtotals around $20-$30 with a 33.96% promo usage indicating budget-conscious choices,33.96,True,en-US,en-US,en-US,0,Korean favorites nearby,"From bibimbap to Korean fried chicken, flavors you'll love",23,58
